TimeStamp,GantryFrom,GantryTo,VehicleType,Speed,Volume
2025/1/15 06:30,03F2100N,03F2078N,5,79,7
2025/1/15 06:30,03F2100S,03F2129S,41,68,1
2025/1/15 06:35,03F2078N,03F2066N,5,79,9
2025/1/15 06:35,03F2078N,03F2066N,5,79,9
2025/1/15 06:40,03F2079S,03F2100S,41,75,1
2025/1/15 06:40,03F2079S,03F2100S,41,75,1
2025/1/15 06:45,03F2066S,03F2079S,41,54,2
2025/1/15 06:45,03F2066S,03F2079S,41,54,2
2025/1/15 06:50,03F2100N,03F2078N,42,79,9
2025/1/15 06:50,03F2066S,03F2079S,5,79,11
2025/1/15 06:50,03F2100N,03F2078N,42,79,9
2025/1/15 06:50,03F2066S,03F2079S,5,79,11
2025/1/15 06:55,03F2100N,03F2078N,41,79,1
2025/1/15 06:55,03F2066S,03F2079S,41,79,1
2025/1/15 06:55,03F2066S,03F2079S,5,79,13
2025/1/15 06:55,03F2079S,03F2100S,5,79,8
2025/1/15 06:55,03F2153N,03F2125N,41,72,1
2025/1/15 06:55,03F2100N,03F2078N,41,79,1
2025/1/15 06:55,03F2066S,03F2079S,41,79,1
2025/1/15 06:55,03F2066S,03F2079S,5,79,13
2025/1/15 06:55,03F2079S,03F2100S,5,79,8
2025/1/15 06:55,03F2153N,03F2125N,41,72,1
2025/1/15 07:00,03F2100N,03F2078N,42,79,9
2025/1/15 07:00,03F2129S,03F2152S,5,79,10
2025/1/15 07:00,03F2194N,03F2153N,41,79,1
2025/1/15 07:00,03F2100N,03F2078N,42,79,9
2025/1/15 07:00,03F2129S,03F2152S,5,79,10
2025/1/15 07:00,03F2194N,03F2153N,41,79,1
2025/1/15 07:05,03F2066S,03F2079S,5,77,12
2025/1/15 07:05,03F2079S,03F2100S,5,79,9
2025/1/15 07:05,03F2066S,03F2079S,5,77,12
2025/1/15 07:05,03F2079S,03F2100S,5,79,9
2025/1/15 07:10,03F2078N,03F2066N,41,79,1
2025/1/15 07:10,03F2078N,03F2066N,41,79,1
2025/1/15 07:15,03F2078N,03F2066N,42,79,14
2025/1/15 07:15,03F2100N,03F2078N,41,77,2
2025/1/15 07:15,03F2153N,03F2125N,41,79,1
2025/1/15 07:15,03F2078N,03F2066N,42,79,14
2025/1/15 07:15,03F2100N,03F2078N,41,77,2
2025/1/15 07:15,03F2153N,03F2125N,41,79,1
2025/1/15 07:25,03F2078N,03F2066N,41,75,1
2025/1/15 07:25,03F2100N,03F2078N,41,75,1
2025/1/15 07:25,03F2100N,03F2078N,42,79,16
2025/1/15 07:25,03F2100S,03F2129S,41,79,3
2025/1/15 07:25,03F2194N,03F2153N,41,18,1
2025/1/15 07:25,03F2078N,03F2066N,41,75,1
2025/1/15 07:25,03F2100N,03F2078N,41,75,1
2025/1/15 07:25,03F2100N,03F2078N,42,79,16
2025/1/15 07:25,03F2100S,03F2129S,41,79,3
2025/1/15 07:25,03F2194N,03F2153N,41,18,1
2025/1/15 07:30,03F2078N,03F2066N,42,79,10
2025/1/15 07:30,03F2125N,03F2100N,41,48,2
2025/1/15 07:30,03F2153N,03F2125N,42,79,12
2025/1/15 07:30,03F2078N,03F2066N,42,79,10
2025/1/15 07:30,03F2125N,03F2100N,41,48,2
2025/1/15 07:30,03F2153N,03F2125N,42,79,12
2025/1/15 07:35,03F2078N,03F2066N,5,79,9
2025/1/15 07:35,03F2100N,03F2078N,42,79,7
2025/1/15 07:35,03F2078N,03F2066N,5,79,9
2025/1/15 07:35,03F2100N,03F2078N,42,79,7
2025/1/15 07:40,03F2100N,03F2078N,42,79,19
2025/1/15 07:40,03F2100N,03F2078N,5,79,12
2025/1/15 07:40,03F2066S,03F2079S,42,79,16
2025/1/15 07:40,03F2066S,03F2079S,5,79,11
2025/1/15 07:40,03F2079S,03F2100S,42,75,9
2025/1/15 07:40,03F2100S,03F2129S,42,75,7
2025/1/15 07:40,03F2100N,03F2078N,42,79,19
2025/1/15 07:40,03F2100N,03F2078N,5,79,12
2025/1/15 07:40,03F2066S,03F2079S,42,79,16
2025/1/15 07:40,03F2066S,03F2079S,5,79,11
2025/1/15 07:40,03F2079S,03F2100S,42,75,9
2025/1/15 07:40,03F2100S,03F2129S,42,75,7
2025/1/15 07:45,03F2079S,03F2100S,42,77,18
2025/1/15 07:45,03F2100S,03F2129S,42,75,11
2025/1/15 07:45,03F2079S,03F2100S,42,77,18
2025/1/15 07:45,03F2100S,03F2129S,42,75,11
2025/1/15 07:50,03F2100N,03F2078N,5,79,11
2025/1/15 07:50,03F2100N,03F2078N,5,79,11
2025/1/15 08:10,03F2100N,03F2078N,42,79,17
2025/1/15 08:10,03F2100N,03F2078N,5,77,8
2025/1/15 08:10,03F2066S,03F2079S,41,79,6
2025/1/15 08:10,03F2079S,03F2100S,41,75,1
2025/1/15 08:10,03F2100N,03F2078N,42,79,17
2025/1/15 08:10,03F2100N,03F2078N,5,77,8
2025/1/15 08:10,03F2066S,03F2079S,41,79,6
2025/1/15 08:10,03F2079S,03F2100S,41,75,1
2025/1/15 08:15,03F2078N,03F2066N,42,79,15
2025/1/15 08:15,03F2100N,03F2078N,42,79,12
2025/1/15 08:15,03F2078N,03F2066N,42,79,15
2025/1/15 08:15,03F2100N,03F2078N,42,79,12
2025/1/15 08:20,03F2100S,03F2129S,42,75,9
2025/1/15 08:20,03F2100S,03F2129S,42,75,9
2025/1/15 08:25,03F2100N,03F2078N,5,79,9
2025/1/15 08:25,03F2079S,03F2100S,42,79,20
2025/1/15 08:25,03F2100S,03F2129S,42,79,16
2025/1/15 08:25,03F2100N,03F2078N,5,79,9
2025/1/15 08:25,03F2079S,03F2100S,42,79,20
2025/1/15 08:25,03F2100S,03F2129S,42,79,16
2025/1/15 08:30,03F2078N,03F2066N,41,79,5
2025/1/15 08:30,03F2078N,03F2066N,5,77,10
2025/1/15 08:30,03F2100N,03F2078N,42,79,17
2025/1/15 08:30,03F2125N,03F2100N,42,79,8
2025/1/15 08:30,03F2079S,03F2100S,41,72,3
2025/1/15 08:30,03F2078N,03F2066N,41,79,5
2025/1/15 08:30,03F2078N,03F2066N,5,77,10
2025/1/15 08:30,03F2100N,03F2078N,42,79,17
2025/1/15 08:30,03F2125N,03F2100N,42,79,8
2025/1/15 08:30,03F2079S,03F2100S,41,72,3
2025/1/15 08:35,03F2078N,03F2066N,41,72,1
2025/1/15 08:35,03F2078N,03F2066N,42,75,23
2025/1/15 08:35,03F2078N,03F2066N,5,79,22
2025/1/15 08:35,03F2100N,03F2078N,42,79,19
2025/1/15 08:35,03F2100N,03F2078N,5,79,20
2025/1/15 08:35,03F2079S,03F2100S,42,79,19
2025/1/15 08:35,03F2078N,03F2066N,41,72,1
2025/1/15 08:35,03F2078N,03F2066N,42,75,23
2025/1/15 08:35,03F2078N,03F2066N,5,79,22
2025/1/15 08:35,03F2100N,03F2078N,42,79,19
2025/1/15 08:35,03F2100N,03F2078N,5,79,20
2025/1/15 08:35,03F2079S,03F2100S,42,79,19
2025/1/15 08:40,03F2078N,03F2066N,41,68,5
2025/1/15 08:40,03F2078N,03F2066N,42,79,22
2025/1/15 08:40,03F2078N,03F2066N,5,79,15
2025/1/15 08:40,03F2066S,03F2079S,5,79,12
2025/1/15 08:40,03F2079S,03F2100S,5,79,13
2025/1/15 08:40,03F2153N,03F2125N,41,79,1
2025/1/15 08:40,03F2078N,03F2066N,41,68,5
2025/1/15 08:40,03F2078N,03F2066N,42,79,22
2025/1/15 08:40,03F2078N,03F2066N,5,79,15
2025/1/15 08:40,03F2066S,03F2079S,5,79,12
2025/1/15 08:40,03F2079S,03F2100S,5,79,13
2025/1/15 08:40,03F2153N,03F2125N,41,79,1
2025/1/15 08:45,03F2078N,03F2066N,42,79,21
2025/1/15 08:45,03F2078N,03F2066N,5,79,21
2025/1/15 08:45,03F2100N,03F2078N,42,79,20
2025/1/15 08:45,03F2066S,03F2079S,5,79,11
2025/1/15 08:45,03F2078N,03F2066N,42,79,21
2025/1/15 08:45,03F2078N,03F2066N,5,79,21
2025/1/15 08:45,03F2100N,03F2078N,42,79,20
2025/1/15 08:45,03F2066S,03F2079S,5,79,11
2025/1/15 08:50,03F2078N,03F2066N,42,75,23
2025/1/15 08:50,03F2078N,03F2066N,5,79,24
2025/1/15 08:50,03F2100N,03F2078N,5,79,25
2025/1/15 08:50,03F2079S,03F2100S,42,79,25
2025/1/15 08:50,03F2100S,03F2129S,42,79,19
2025/1/15 08:50,03F2078N,03F2066N,42,75,23
2025/1/15 08:50,03F2078N,03F2066N,5,79,24
2025/1/15 08:50,03F2100N,03F2078N,5,79,25
2025/1/15 08:50,03F2079S,03F2100S,42,79,25
2025/1/15 08:50,03F2100S,03F2129S,42,79,19
2025/1/15 08:55,03F2078N,03F2066N,42,77,14
2025/1/15 08:55,03F2066S,03F2079S,42,79,14
2025/1/15 08:55,03F2079S,03F2100S,42,75,19
2025/1/15 08:55,03F2078N,03F2066N,42,77,14
2025/1/15 08:55,03F2066S,03F2079S,42,79,14
2025/1/15 08:55,03F2079S,03F2100S,42,75,19
2025/1/15 09:00,03F2078N,03F2066N,32,79,91
2025/1/15 09:00,03F2078N,03F2066N,42,72,17
2025/1/15 09:00,03F2078N,03F2066N,5,68,17
2025/1/15 09:00,03F2100N,03F2078N,5,79,20
2025/1/15 09:00,03F2066S,03F2079S,42,79,15
2025/1/15 09:00,03F2125N,03F2100N,41,79,1
2025/1/15 09:00,03F2078N,03F2066N,32,79,91
2025/1/15 09:00,03F2078N,03F2066N,42,72,17
2025/1/15 09:00,03F2078N,03F2066N,5,68,17
2025/1/15 09:00,03F2100N,03F2078N,5,79,20
2025/1/15 09:00,03F2066S,03F2079S,42,79,15
2025/1/15 09:00,03F2125N,03F2100N,41,79,1
2025/1/15 09:05,03F2078N,03F2066N,42,75,17
2025/1/15 09:05,03F2078N,03F2066N,5,75,15
2025/1/15 09:05,03F2100N,03F2078N,42,75,19
2025/1/15 09:05,03F2066S,03F2079S,5,79,19
2025/1/15 09:05,03F2079S,03F2100S,42,79,21
2025/1/15 09:05,03F2153N,03F2125N,5,79,8
2025/1/15 09:05,03F2078N,03F2066N,42,75,17
2025/1/15 09:05,03F2078N,03F2066N,5,75,15
2025/1/15 09:05,03F2100N,03F2078N,42,75,19
2025/1/15 09:05,03F2066S,03F2079S,5,79,19
2025/1/15 09:05,03F2079S,03F2100S,42,79,21
2025/1/15 09:05,03F2153N,03F2125N,5,79,8
2025/1/15 09:10,03F2078N,03F2066N,42,77,24
2025/1/15 09:10,03F2079S,03F2100S,5,79,16
2025/1/15 09:10,03F2100S,03F2129S,42,79,23
2025/1/15 09:10,03F2078N,03F2066N,42,77,24
2025/1/15 09:10,03F2079S,03F2100S,5,79,16
2025/1/15 09:10,03F2100S,03F2129S,42,79,23
2025/1/15 09:15,03F2078N,03F2066N,41,72,1
2025/1/15 09:15,03F2078N,03F2066N,42,75,23
2025/1/15 09:15,03F2078N,03F2066N,5,77,14
2025/1/15 09:15,03F2078N,03F2066N,41,72,1
2025/1/15 09:15,03F2078N,03F2066N,42,75,23
2025/1/15 09:15,03F2078N,03F2066N,5,77,14
2025/1/15 09:20,03F2078N,03F2066N,32,75,70
2025/1/15 09:20,03F2078N,03F2066N,41,70,2
2025/1/15 09:20,03F2078N,03F2066N,42,64,14
2025/1/15 09:20,03F2078N,03F2066N,5,73,14
2025/1/15 09:20,03F2100N,03F2078N,42,75,13
2025/1/15 09:20,03F2078N,03F2066N,32,75,70
2025/1/15 09:20,03F2078N,03F2066N,41,70,2
2025/1/15 09:20,03F2078N,03F2066N,42,64,14
2025/1/15 09:20,03F2078N,03F2066N,5,73,14
2025/1/15 09:20,03F2100N,03F2078N,42,75,13
2025/1/15 09:25,03F2078N,03F2066N,32,77,78
2025/1/15 09:25,03F2078N,03F2066N,41,68,1
2025/1/15 09:25,03F2078N,03F2066N,42,68,17
2025/1/15 09:25,03F2078N,03F2066N,5,72,23
2025/1/15 09:25,03F2100N,03F2078N,41,72,1
2025/1/15 09:25,03F2066S,03F2079S,42,79,15
2025/1/15 09:25,03F2079S,03F2100S,42,79,18
2025/1/15 09:25,03F2078N,03F2066N,32,77,78
2025/1/15 09:25,03F2078N,03F2066N,41,68,1
2025/1/15 09:25,03F2078N,03F2066N,42,68,17
2025/1/15 09:25,03F2078N,03F2066N,5,72,23
2025/1/15 09:25,03F2100N,03F2078N,41,72,1
2025/1/15 09:25,03F2066S,03F2079S,42,79,15
2025/1/15 09:25,03F2079S,03F2100S,42,79,18
2025/1/15 09:30,03F2078N,03F2066N,41,79,6
2025/1/15 09:30,03F2078N,03F2066N,42,72,17
2025/1/15 09:30,03F2078N,03F2066N,5,72,22
2025/1/15 09:30,03F2066S,03F2079S,42,75,19
2025/1/15 09:30,03F2079S,03F2100S,42,79,15
2025/1/15 09:30,03F2078N,03F2066N,41,79,6
2025/1/15 09:30,03F2078N,03F2066N,42,72,17
2025/1/15 09:30,03F2078N,03F2066N,5,72,22
2025/1/15 09:30,03F2066S,03F2079S,42,75,19
2025/1/15 09:30,03F2079S,03F2100S,42,79,15
2025/1/15 09:35,03F2078N,03F2066N,41,75,7
2025/1/15 09:35,03F2078N,03F2066N,42,72,19
2025/1/15 09:35,03F2078N,03F2066N,5,75,11
2025/1/15 09:35,03F2100N,03F2078N,42,79,22
2025/1/15 09:35,03F2079S,03F2100S,42,75,19
2025/1/15 09:35,03F2079S,03F2100S,5,79,24
2025/1/15 09:35,03F2100S,03F2129S,42,77,12
2025/1/15 09:35,03F2100S,03F2129S,5,79,21
2025/1/15 09:35,03F2078N,03F2066N,41,75,7
2025/1/15 09:35,03F2078N,03F2066N,42,72,19
2025/1/15 09:35,03F2078N,03F2066N,5,75,11
2025/1/15 09:35,03F2100N,03F2078N,42,79,22
2025/1/15 09:35,03F2079S,03F2100S,42,75,19
2025/1/15 09:35,03F2079S,03F2100S,5,79,24
2025/1/15 09:35,03F2100S,03F2129S,42,77,12
2025/1/15 09:35,03F2100S,03F2129S,5,79,21
2025/1/15 09:40,03F2078N,03F2066N,41,79,2
2025/1/15 09:40,03F2078N,03F2066N,42,75,24
2025/1/15 09:40,03F2078N,03F2066N,5,79,17
2025/1/15 09:40,03F2079S,03F2100S,42,79,17
2025/1/15 09:40,03F2078N,03F2066N,41,79,2
2025/1/15 09:40,03F2078N,03F2066N,42,75,24
2025/1/15 09:40,03F2078N,03F2066N,5,79,17
2025/1/15 09:40,03F2079S,03F2100S,42,79,17
2025/1/15 09:45,03F2078N,03F2066N,41,79,1
2025/1/15 09:45,03F2078N,03F2066N,42,79,22
2025/1/15 09:45,03F2078N,03F2066N,5,77,24
2025/1/15 09:45,03F2066S,03F2079S,41,79,21
2025/1/15 09:45,03F2066S,03F2079S,5,79,9
2025/1/15 09:45,03F2079S,03F2100S,5,79,13
2025/1/15 09:45,03F2078N,03F2066N,41,79,1
2025/1/15 09:45,03F2078N,03F2066N,42,79,22
2025/1/15 09:45,03F2078N,03F2066N,5,77,24
2025/1/15 09:45,03F2066S,03F2079S,41,79,21
2025/1/15 09:45,03F2066S,03F2079S,5,79,9
2025/1/15 09:45,03F2079S,03F2100S,5,79,13
2025/1/15 09:50,03F2078N,03F2066N,41,72,1
2025/1/15 09:50,03F2078N,03F2066N,42,75,21
2025/1/15 09:50,03F2100N,03F2078N,42,79,24
2025/1/15 09:50,03F2066S,03F2079S,42,79,19
2025/1/15 09:50,03F2078N,03F2066N,41,72,1
2025/1/15 09:50,03F2078N,03F2066N,42,75,21
2025/1/15 09:50,03F2100N,03F2078N,42,79,24
2025/1/15 09:50,03F2066S,03F2079S,42,79,19
2025/1/15 09:55,03F2078N,03F2066N,32,79,67
2025/1/15 09:55,03F2078N,03F2066N,42,75,24
2025/1/15 09:55,03F2078N,03F2066N,5,75,23
2025/1/15 09:55,03F2129S,03F2152S,5,79,7
2025/1/15 09:55,03F2152S,03F2194S,41,21,1
2025/1/15 09:55,03F2078N,03F2066N,32,79,67
2025/1/15 09:55,03F2078N,03F2066N,42,75,24
2025/1/15 09:55,03F2078N,03F2066N,5,75,23
2025/1/15 09:55,03F2129S,03F2152S,5,79,7
2025/1/15 09:55,03F2152S,03F2194S,41,21,1
2025/1/15 10:00,03F2078N,03F2066N,41,66,4
2025/1/15 10:00,03F2078N,03F2066N,42,72,30
2025/1/15 10:00,03F2078N,03F2066N,5,75,24
2025/1/15 10:00,03F2100S,03F2129S,41,79,3
2025/1/15 10:00,03F2078N,03F2066N,41,66,4
2025/1/15 10:00,03F2078N,03F2066N,42,72,30
2025/1/15 10:00,03F2078N,03F2066N,5,75,24
2025/1/15 10:00,03F2100S,03F2129S,41,79,3
2025/1/15 10:05,03F2078N,03F2066N,41,79,3
2025/1/15 10:05,03F2078N,03F2066N,42,79,22
2025/1/15 10:05,03F2078N,03F2066N,5,79,15
2025/1/15 10:05,03F2078N,03F2066N,41,79,3
2025/1/15 10:05,03F2078N,03F2066N,42,79,22
2025/1/15 10:05,03F2078N,03F2066N,5,79,15
2025/1/15 10:10,03F2078N,03F2066N,42,73,16
2025/1/15 10:10,03F2078N,03F2066N,5,79,18
2025/1/15 10:10,03F2066S,03F2079S,42,75,25
2025/1/15 10:10,03F2079S,03F2100S,5,79,15
2025/1/15 10:10,03F2078N,03F2066N,42,73,16
2025/1/15 10:10,03F2078N,03F2066N,5,79,18
2025/1/15 10:10,03F2066S,03F2079S,42,75,25
2025/1/15 10:10,03F2079S,03F2100S,5,79,15
2025/1/15 10:15,03F2078N,03F2066N,42,77,22
2025/1/15 10:15,03F2078N,03F2066N,5,75,19
2025/1/15 10:15,03F2129S,03F2152S,5,79,12
2025/1/15 10:15,03F2078N,03F2066N,42,77,22
2025/1/15 10:15,03F2078N,03F2066N,5,75,19
2025/1/15 10:15,03F2129S,03F2152S,5,79,12
2025/1/15 10:20,03F2078N,03F2066N,42,77,14
2025/1/15 10:20,03F2078N,03F2066N,5,79,14
2025/1/15 10:20,03F2100N,03F2078N,42,79,15
2025/1/15 10:20,03F2100N,03F2078N,5,79,15
2025/1/15 10:20,03F2066S,03F2079S,42,79,13
2025/1/15 10:20,03F2079S,03F2100S,42,79,14
2025/1/15 10:20,03F2078N,03F2066N,42,77,14
2025/1/15 10:20,03F2078N,03F2066N,5,79,14
2025/1/15 10:20,03F2100N,03F2078N,42,79,15
2025/1/15 10:20,03F2100N,03F2078N,5,79,15
2025/1/15 10:20,03F2066S,03F2079S,42,79,13
2025/1/15 10:20,03F2079S,03F2100S,42,79,14
2025/1/15 10:25,03F2078N,03F2066N,42,79,19
2025/1/15 10:25,03F2100N,03F2078N,42,79,17
2025/1/15 10:25,03F2078N,03F2066N,42,79,19
2025/1/15 10:25,03F2100N,03F2078N,42,79,17
2025/1/15 10:30,03F2066S,03F2079S,5,79,11
2025/1/15 10:30,03F2066S,03F2079S,5,79,11
2025/1/15 10:35,03F2078N,03F2066N,42,75,17
2025/1/15 10:35,03F2078N,03F2066N,5,79,17
2025/1/15 10:35,03F2100N,03F2078N,42,75,15
2025/1/15 10:35,03F2078N,03F2066N,42,75,17
2025/1/15 10:35,03F2078N,03F2066N,5,79,17
2025/1/15 10:35,03F2100N,03F2078N,42,75,15
2025/1/15 10:40,03F2078N,03F2066N,41,79,5
2025/1/15 10:40,03F2078N,03F2066N,42,79,12
2025/1/15 10:40,03F2066S,03F2079S,42,79,15
2025/1/15 10:40,03F2066S,03F2079S,5,75,10
2025/1/15 10:40,03F2078N,03F2066N,41,79,5
2025/1/15 10:40,03F2078N,03F2066N,42,79,12
2025/1/15 10:40,03F2066S,03F2079S,42,79,15
2025/1/15 10:40,03F2066S,03F2079S,5,75,10
2025/1/15 10:45,03F2100N,03F2078N,42,79,17
2025/1/15 10:45,03F2066S,03F2079S,5,79,12
2025/1/15 10:45,03F2100N,03F2078N,42,79,17
2025/1/15 10:45,03F2066S,03F2079S,5,79,12
2025/1/15 10:50,03F2079S,03F2100S,5,79,13
2025/1/15 10:50,03F2079S,03F2100S,5,79,13
2025/1/15 10:55,03F2078N,03F2066N,42,79,16
2025/1/15 10:55,03F2078N,03F2066N,5,79,9
2025/1/15 10:55,03F2100N,03F2078N,42,72,10
2025/1/15 10:55,03F2078N,03F2066N,42,79,16
2025/1/15 10:55,03F2078N,03F2066N,5,79,9
2025/1/15 10:55,03F2100N,03F2078N,42,72,10
2025/1/15 11:00,03F2100N,03F2078N,42,75,19
2025/1/15 11:00,03F2100N,03F2078N,42,75,19
2025/1/15 11:05,03F2100N,03F2078N,41,77,2
2025/1/15 11:05,03F2153N,03F2125N,41,68,1
2025/1/15 11:05,03F2194N,03F2153N,5,79,8
2025/1/15 11:05,03F2100N,03F2078N,41,77,2
2025/1/15 11:05,03F2153N,03F2125N,41,68,1
2025/1/15 11:05,03F2194N,03F2153N,5,79,8
2025/1/15 11:10,03F2100N,03F2078N,5,79,12
2025/1/15 11:10,03F2100N,03F2078N,5,79,12
2025/1/15 11:50,03F2066S,03F2079S,42,79,17
2025/1/15 11:50,03F2079S,03F2100S,42,75,15
2025/1/15 11:50,03F2079S,03F2100S,5,79,13
2025/1/15 11:50,03F2066S,03F2079S,42,79,17
2025/1/15 11:50,03F2079S,03F2100S,42,75,15
2025/1/15 11:50,03F2079S,03F2100S,5,79,13
2025/1/15 11:55,03F2153N,03F2125N,41,79,1
2025/1/15 11:55,03F2153N,03F2125N,41,79,1
2025/1/15 12:00,03F2125N,03F2100N,41,79,1
2025/1/15 12:00,03F2125N,03F2100N,41,79,1
2025/1/15 12:05,03F2100N,03F2078N,5,79,15
2025/1/15 12:05,03F2100N,03F2078N,5,79,15
2025/1/15 12:10,03F2153N,03F2125N,5,79,17
2025/1/15 12:10,03F2153N,03F2125N,5,79,17
2025/1/15 12:15,03F2100N,03F2078N,5,79,14
2025/1/15 12:15,03F2100N,03F2078N,5,79,14
2025/1/15 12:20,03F2066S,03F2079S,5,79,9
2025/1/15 12:20,03F2079S,03F2100S,42,75,13
2025/1/15 12:20,03F2066S,03F2079S,5,79,9
2025/1/15 12:20,03F2079S,03F2100S,42,75,13
2025/1/15 12:30,03F2100N,03F2078N,41,79,1
2025/1/15 12:30,03F2100N,03F2078N,5,79,15
2025/1/15 12:30,03F2153N,03F2125N,41,79,1
2025/1/15 12:30,03F2100N,03F2078N,41,79,1
2025/1/15 12:30,03F2100N,03F2078N,5,79,15
2025/1/15 12:30,03F2153N,03F2125N,41,79,1
2025/1/15 12:35,03F2078N,03F2066N,41,79,1
2025/1/15 12:35,03F2066S,03F2079S,5,79,14
2025/1/15 12:35,03F2078N,03F2066N,41,79,1
2025/1/15 12:35,03F2066S,03F2079S,5,79,14
2025/1/15 12:40,03F2100N,03F2078N,5,79,5
2025/1/15 12:40,03F2079S,03F2100S,5,77,14
2025/1/15 12:40,03F2153N,03F2125N,5,77,2
2025/1/15 12:40,03F2100N,03F2078N,5,79,5
2025/1/15 12:40,03F2079S,03F2100S,5,77,14
2025/1/15 12:40,03F2153N,03F2125N,5,77,2
2025/1/15 12:45,03F2066S,03F2079S,5,75,10
2025/1/15 12:45,03F2079S,03F2100S,5,77,14
2025/1/15 12:45,03F2066S,03F2079S,5,75,10
2025/1/15 12:45,03F2079S,03F2100S,5,77,14
2025/1/15 12:50,03F2100S,03F2129S,5,75,8
2025/1/15 12:50,03F2129S,03F2152S,5,79,7
2025/1/15 12:50,03F2100S,03F2129S,5,75,8
2025/1/15 12:50,03F2129S,03F2152S,5,79,7
2025/1/15 13:05,03F2100N,03F2078N,42,79,9
2025/1/15 13:05,03F2100N,03F2078N,42,79,9
2025/1/15 13:20,03F2078N,03F2066N,42,79,14
2025/1/15 13:20,03F2078N,03F2066N,42,79,14
2025/1/15 13:25,03F2066S,03F2079S,41,75,1
2025/1/15 13:25,03F2079S,03F2100S,42,79,8
2025/1/15 13:25,03F2100S,03F2129S,42,79,5
2025/1/15 13:25,03F2066S,03F2079S,41,75,1
2025/1/15 13:25,03F2079S,03F2100S,42,79,8
2025/1/15 13:25,03F2100S,03F2129S,42,79,5
2025/1/15 13:30,03F2078N,03F2066N,41,79,3
2025/1/15 13:30,03F2066S,03F2079S,41,79,11
2025/1/15 13:30,03F2066S,03F2079S,42,79,21
2025/1/15 13:30,03F2079S,03F2100S,41,75,7
2025/1/15 13:30,03F2100S,03F2129S,41,75,2
2025/1/15 13:30,03F2100S,03F2129S,42,79,10
2025/1/15 13:30,03F2078N,03F2066N,41,79,3
2025/1/15 13:30,03F2066S,03F2079S,41,79,11
2025/1/15 13:30,03F2066S,03F2079S,42,79,21
2025/1/15 13:30,03F2079S,03F2100S,41,75,7
2025/1/15 13:30,03F2100S,03F2129S,41,75,2
2025/1/15 13:30,03F2100S,03F2129S,42,79,10
2025/1/15 13:35,03F2078N,03F2066N,42,79,26
2025/1/15 13:35,03F2153N,03F2125N,42,79,21
2025/1/15 13:35,03F2100S,03F2129S,41,75,5
2025/1/15 13:35,03F2129S,03F2152S,41,79,3
2025/1/15 13:35,03F2078N,03F2066N,42,79,26
2025/1/15 13:35,03F2153N,03F2125N,42,79,21
2025/1/15 13:35,03F2100S,03F2129S,41,75,5
2025/1/15 13:35,03F2129S,03F2152S,41,79,3
2025/1/15 13:40,03F2100N,03F2078N,42,79,16
2025/1/15 13:40,03F2066S,03F2079S,41,75,3
2025/1/15 13:40,03F2066S,03F2079S,42,79,17
2025/1/15 13:40,03F2100N,03F2078N,42,79,16
2025/1/15 13:40,03F2066S,03F2079S,41,75,3
2025/1/15 13:40,03F2066S,03F2079S,42,79,17
2025/1/15 13:45,03F2125N,03F2100N,42,79,9
2025/1/15 13:45,03F2153N,03F2125N,5,79,7
2025/1/15 13:45,03F2100S,03F2129S,41,79,2
2025/1/15 13:45,03F2129S,03F2152S,41,79,1
2025/1/15 13:45,03F2125N,03F2100N,42,79,9
2025/1/15 13:45,03F2153N,03F2125N,5,79,7
2025/1/15 13:45,03F2100S,03F2129S,41,79,2
2025/1/15 13:45,03F2129S,03F2152S,41,79,1
2025/1/15 13:50,03F2100N,03F2078N,42,77,16
2025/1/15 13:50,03F2100N,03F2078N,42,77,16
2025/1/15 13:55,03F2079S,03F2100S,41,79,5
2025/1/15 13:55,03F2079S,03F2100S,41,79,5
2025/1/15 14:00,03F2100N,03F2078N,5,79,12
2025/1/15 14:00,03F2125N,03F2100N,5,79,9
2025/1/15 14:00,03F2153N,03F2125N,41,77,2
2025/1/15 14:00,03F2153N,03F2125N,5,79,7
2025/1/15 14:00,03F2100N,03F2078N,5,79,12
2025/1/15 14:00,03F2125N,03F2100N,5,79,9
2025/1/15 14:00,03F2153N,03F2125N,41,77,2
2025/1/15 14:00,03F2153N,03F2125N,5,79,7
2025/1/15 14:05,03F2066S,03F2079S,41,75,1
2025/1/15 14:05,03F2066S,03F2079S,41,75,1
2025/1/15 14:10,03F2066S,03F2079S,41,75,3
2025/1/15 14:10,03F2066S,03F2079S,42,79,29
2025/1/15 14:10,03F2066S,03F2079S,5,75,8
2025/1/15 14:10,03F2079S,03F2100S,42,79,17
2025/1/15 14:10,03F2079S,03F2100S,5,79,13
2025/1/15 14:10,03F2100S,03F2129S,5,75,7
2025/1/15 14:10,03F2066S,03F2079S,41,75,3
2025/1/15 14:10,03F2066S,03F2079S,42,79,29
2025/1/15 14:10,03F2066S,03F2079S,5,75,8
2025/1/15 14:10,03F2079S,03F2100S,42,79,17
2025/1/15 14:10,03F2079S,03F2100S,5,79,13
2025/1/15 14:10,03F2100S,03F2129S,5,75,7
2025/1/15 14:15,03F2066S,03F2079S,41,75,1
2025/1/15 14:15,03F2079S,03F2100S,41,79,1
2025/1/15 14:15,03F2079S,03F2100S,5,79,13
2025/1/15 14:15,03F2100S,03F2129S,5,79,11
2025/1/15 14:15,03F2129S,03F2152S,5,75,3
